지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,전운량(10분위),중하층운량(10분위),지면온도(°C),지면온도 QC플래그
108,서울,2022-10-03 14:00,22.9,,2,,3.3,,200,,99,,27.6,22.7,1001,,1010.8,,10,7,22.2,
108,서울,2022-10-03 15:00,22.9,,1.9,,3.6,,200,,99,,27.6,22.7,1001,,1010.8,,10,8,22.2,
108,서울,2022-10-03 16:00,23,,.5,,4.2,,200,,97,,27.1,22.4,1000.1,,1009.9,,10,7,22.3,
108,서울,2022-10-03 17:00,23.2,,.1,,3.2,,200,,97,,27.4,22.6,1000.1,,1009.9,,10,7,22.2,
108,서울,2022-10-03 18:00,23.2,,0,,2.5,,200,,96,,27.2,22.5,1000.1,,1009.9,,10,8,22.1,
108,서울,2022-10-03 19:00,23.3,,1.2,,3.5,,180,,96,,27.4,22.6,1000.4,,1010.2,,10,8,22,
108,서울,2022-10-03 20:00,23.3,,2,,2.8,,200,,97,,27.6,22.7,1000.1,,1009.9,,10,8,22,
108,서울,2022-10-03 21:00,23.2,,5,,4.4,,180,,95,,26.9,22.3,998.5,,1008.2,,10,8,22,
108,서울,2022-10-03 22:00,23.1,,5.6,,4.6,,200,,96,,27.1,22.4,997.6,,1007.3,,10,8,21.9,
108,서울,2022-10-03 23:00,22.8,,10.5,,4.2,,230,,99,,27.4,22.6,998.7,,1008.5,,10,8,22,
108,서울,2022-10-04 00:00,23,,7.9,,3.4,,250,,100,,27.9,22.9,998.1,,1007.9,,10,8,22.1,
108,서울,2022-10-04 01:00,22.4,,6.1,,5.7,,270,,99,,26.8,22.2,997.8,,1007.6,,10,8,21.9,
108,서울,2022-10-04 02:00,21.8,,5.4,,2.2,,230,,98,,25.5,21.4,997.6,,1007.4,,10,8,21.5,
108,서울,2022-10-04 03:00,21.3,,.3,,2.3,,320,,96,,24.3,20.6,997.6,,1007.4,,10,6,21.2,
108,서울,2022-10-04 04:00,20.5,,0,,1.8,,290,,96,,23.1,19.8,997.8,,1007.7,,10,6,20.8,
108,서울,2022-10-04 05:00,20.2,,0,,1,,270,,96,,22.7,19.5,997.8,,1007.7,,10,8,20.5,
108,서울,2022-10-04 06:00,19.7,,0,,2.8,,250,,97,,22.2,19.2,998.8,,1008.7,,10,8,20.2,
108,서울,2022-10-04 07:00,18.4,,0,,4,,270,,96,,20.2,17.7,1000,,1009.9,,10,9,19.4,
108,서울,2022-10-04 08:00,17.3,,0,,3.8,,270,,96,,18.9,16.6,1000.3,,1010.3,,10,10,19.2,
108,서울,2022-10-04 09:00,17.1,,,9,3.1,,250,,93,,18.1,15.9,1001.1,,1011.1,,10,5,19.8,
108,서울,2022-10-04 10:00,17.1,,,9,2.7,,270,,88,,17,15,1002.1,,1012.1,,10,4,21,
108,서울,2022-10-04 11:00,17.4,,,9,3.5,,270,,86,,17,15,1002.2,,1012.2,,9,3,22,
108,서울,2022-10-04 12:00,18.3,,,9,4.5,,290,,81,,16.9,14.9,1002.3,,1012.3,,8,5,24.9,
108,서울,2022-10-04 13:00,18.8,,,9,3.1,,290,,80,,17.3,15.2,1002.4,,1012.3,,9,6,23.4,
108,서울,2022-10-04 14:00,19.1,,,9,2.3,,320,,77,,16.9,14.9,1002.4,,1012.3,,10,8,22,
108,서울,2022-10-04 15:00,19.1,,,9,3.3,,290,,76,,16.7,14.7,1002.7,,1012.6,,10,7,21.7,
108,서울,2022-10-04 16:00,18.9,,,9,3.1,,270,,73,,15.9,13.9,1002.8,,1012.7,,10,8,21.1,
108,서울,2022-10-04 17:00,18.2,,,9,3,,270,,72,,15,13,1003.9,,1013.9,,10,8,19.2,
108,서울,2022-10-04 18:00,17.4,,,9,2.1,,320,,85,,16.8,14.8,1004.5,,1014.5,,10,4,18.6,
108,서울,2022-10-04 19:00,16.9,,,9,2.8,,270,,74,,14.2,12.2,1005.2,,1015.3,,9,7,17.7,
108,서울,2022-10-04 20:00,16.4,,,9,3.2,,290,,69,,12.8,10.6,1005.9,,1016,,10,10,16.9,
108,서울,2022-10-04 21:00,15.7,,,9,3.7,,320,,69,,12.3,10,1006.3,,1016.5,,10,8,16.1,
108,서울,2022-10-04 22:00,15,,,9,2.6,,290,,69,,11.7,9.3,1006.7,,1016.9,,8,8,15.8,
108,서울,2022-10-04 23:00,14.4,,,9,2.5,,270,,70,,11.4,8.9,1007.1,,1017.3,,8,8,15.4,
108,서울,2022-10-05 00:00,14.2,,,9,1.9,,290,,73,,11.8,9.4,1007.5,,1017.7,,10,10,15.4,
108,서울,2022-10-05 01:00,14.1,,,,1.7,,290,,74,,11.9,9.5,1007.3,,1017.5,,10,10,15.4,
108,서울,2022-10-05 02:00,14.1,,,,.9,,320,,78,,12.5,10.3,1007.4,,1017.6,,10,10,15.6,
108,서울,2022-10-05 03:00,14.5,,,,1.9,,90,,86,,14.1,12.1,1007.5,,1017.7,,10,2,15.7,
108,서울,2022-10-05 04:00,14.4,,0,,2.7,,50,,91,,14.9,12.9,1007.7,,1017.9,,10,7,15.7,
108,서울,2022-10-05 05:00,14.2,,.1,,1.8,,50,,92,,14.9,12.9,1008.1,,1018.3,,10,7,15.7,
108,서울,2022-10-05 06:00,14.2,,0,,1.7,,70,,91,,14.7,12.7,1009,,1019.2,,10,7,15.6,
108,서울,2022-10-05 07:00,14.3,,0,,2.7,,50,,90,,14.6,12.6,1009.3,,1019.5,,9,9,15.5,
108,서울,2022-10-05 08:00,14.7,,,9,2.5,,140,,85,,14.1,12.1,1009.9,,1020.1,,6,6,16.3,
108,서울,2022-10-05 09:00,15.4,,,9,2.9,,140,,82,,14.3,12.3,1010.3,,1020.5,,7,7,17.9,
108,서울,2022-10-05 10:00,16.9,,,9,2.6,,160,,71,,13.6,11.5,1010.7,,1020.8,,7,7,22.4,
108,서울,2022-10-05 11:00,18.5,,,9,2.3,,140,,65,,13.7,11.7,1010.7,,1020.7,,6,6,26.2,
108,서울,2022-10-05 12:00,18.9,,,9,1.5,,90,,63,,13.7,11.6,1010,,1020,,6,6,25.2,
108,서울,2022-10-05 13:00,20.7,,,9,2,,110,,58,,14.1,12.1,1008.9,,1018.9,,6,6,28.7,
108,서울,2022-10-05 14:00,20.2,,,9,2.6,,50,,58,,13.7,11.6,1008.1,,1018.1,,7,7,24.8,
108,서울,2022-10-05 15:00,21.3,,,9,2.8,,20,,55,,13.8,11.8,1007.5,,1017.4,,7,7,26.6,
108,서울,2022-10-05 16:00,20.6,,,9,2.3,,270,,53,,12.8,10.6,1007.2,,1017.2,,7,7,23.7,
108,서울,2022-10-05 17:00,19.3,,,9,2.9,,270,,59,,13.1,11,1007.7,,1017.7,,5,5,20.7,
108,서울,2022-10-05 18:00,17.7,,,9,3,,270,,65,,13.1,11,1008.6,,1018.7,,3,1,17.6,
108,서울,2022-10-05 19:00,17.1,,,9,2.3,,250,,69,,13.4,11.3,1009.3,,1019.4,,10,7,16.7,
108,서울,2022-10-05 20:00,16.7,,,9,1.8,,340,,74,,14,12,1010.1,,1020.2,,10,2,16.4,
108,서울,2022-10-05 21:00,15.9,,,9,1.8,,50,,76,,13.7,11.6,1010,,1020.2,,9,1,16.1,
108,서울,2022-10-05 22:00,15.2,,,9,2.2,,50,,80,,13.7,11.7,1009.8,,1020,,10,2,15.6,
108,서울,2022-10-05 23:00,14.9,,,9,2,,50,,79,,13.3,11.2,1010.3,,1020.5,,9,2,15.3,
108,서울,2022-10-06 00:00,14.6,,,9,.9,,90,,80,,13.2,11.1,1010.5,,1020.7,,8,0,15.5,
108,서울,2022-10-06 01:00,14.4,,,,3,,50,,81,,13.3,11.2,1010.4,,1020.6,,10,0,15.1,
108,서울,2022-10-06 02:00,14.2,,,,2.4,,70,,81,,13,10.9,1010,,1020.2,,10,3,14.9,
108,서울,2022-10-06 03:00,14.1,,,,2,,50,,82,,13.1,11,1010.3,,1020.5,,8,0,14.9,
108,서울,2022-10-06 04:00,13.8,,,,1.6,,50,,82,,12.9,10.7,1010.2,,1020.4,,7,2,14.4,
108,서울,2022-10-06 05:00,13.4,,,,2,,50,,84,,12.9,10.7,1010.3,,1020.6,,8,0,14,
108,서울,2022-10-06 06:00,13.1,,,,2.1,,70,,83,,12.4,10.2,1010.3,,1020.6,,8,0,13.5,
108,서울,2022-10-06 07:00,12.8,,,,1.8,,50,,84,,12.4,10.1,1010.5,,1020.8,,4,0,13,
108,서울,2022-10-06 08:00,13.2,,,,2.6,,70,,84,,12.7,10.5,1010.6,,1020.9,,3,1,14.2,
108,서울,2022-10-06 09:00,14.9,,,,2.1,,50,,79,,13.3,11.2,1010.9,,1021.2,,8,8,18.2,
108,서울,2022-10-06 10:00,15.6,,,,2.6,,50,,77,,13.6,11.5,1010.9,,1021.1,,9,9,18,
108,서울,2022-10-06 11:00,17.2,,,9,3,,50,,71,,13.8,11.8,1009.9,,1020,,6,6,21.2,
108,서울,2022-10-06 12:00,17.9,,,,2.2,,50,,67,,13.7,11.6,1009.4,,1019.5,,8,8,21.7,
108,서울,2022-10-06 13:00,18.4,,,,2.9,,50,,67,,14.1,12.1,1008.1,,1018.1,,8,8,21.5,
108,서울,2022-10-06 14:00,18.7,,,,1.9,,70,,65,,13.9,11.9,1008.2,,1018.2,,8,7,21.2,
108,서울,2022-10-06 15:00,18.7,,,,2.7,,20,,66,,14.2,12.2,1007,,1017,,9,7,20.4,
108,서울,2022-10-06 16:00,18.3,,,,2.2,,320,,67,,14,12,1007.1,,1017.1,,10,7,18.8,
108,서울,2022-10-06 17:00,17.6,,0,,2.7,,320,,72,,14.4,12.4,1006.7,,1016.8,,10,8,17.5,
108,서울,2022-10-06 18:00,17.1,,0,,2.7,,320,,76,,14.8,12.8,1006.9,,1017,,10,8,17,
108,서울,2022-10-06 19:00,16.4,,0,,1.7,,340,,78,,14.5,12.5,1007.6,,1017.7,,7,5,16.6,
108,서울,2022-10-06 20:00,16,,,9,1.5,,20,,77,,13.9,11.9,1007.8,,1018,,10,5,16.3,
108,서울,2022-10-06 21:00,15.6,,,9,2,,20,,81,,14.3,12.3,1008.2,,1018.4,,10,4,15.9,
108,서울,2022-10-06 22:00,15.3,,,9,1.8,,360,,81,,14,12,1008.4,,1018.6,,10,0,15.5,
108,서울,2022-10-06 23:00,15,,,9,1.4,,50,,79,,13.4,11.3,1008.1,,1018.3,,10,3,15.4,
108,서울,2022-10-07 00:00,14.8,,,9,1.1,,340,,79,,13.2,11.1,1008,,1018.2,,10,6,15.2,
108,서울,2022-10-07 01:00,14.6,,,,1.2,,320,,84,,13.9,11.9,1007.9,,1018.1,,10,1,15.1,
108,서울,2022-10-07 02:00,14.1,,,,2.3,,290,,85,,13.7,11.6,1007.9,,1018.1,,10,1,14.7,
108,서울,2022-10-07 03:00,13.4,,,,2,,270,,85,,13,10.9,1007.7,,1017.9,,9,5,14.2,
108,서울,2022-10-07 04:00,12.5,,,,2.7,,270,,86,,12.4,10.2,1007.8,,1018.1,,7,2,13.1,
108,서울,2022-10-07 05:00,11.9,,,,2.9,,290,,85,,11.8,9.4,1008.2,,1018.5,,5,2,12.4,
108,서울,2022-10-07 06:00,11.5,,,,1.4,,290,,84,,11.3,8.8,1008.7,,1019,,2,2,11.8,
108,서울,2022-10-07 07:00,11,,,,2.4,,270,,86,,11.2,8.7,1009.1,,1019.5,,0,0,11.3,
108,서울,2022-10-07 08:00,11.5,,,,3.1,,290,,84,,11.3,8.8,1009.4,,1019.8,,0,0,11.6,
108,서울,2022-10-07 09:00,12.5,,,,3.7,,290,,78,,11.2,8.7,1009.8,,1020.1,,3,3,15.2,
108,서울,2022-10-07 10:00,14.2,,,,4.2,,290,,74,,11.9,9.6,1009.9,,1020.1,,3,3,22.1,
108,서울,2022-10-07 11:00,15.2,,,,3.8,,290,,68,,11.7,9.3,1009.8,,1020,,6,6,22,
108,서울,2022-10-07 12:00,16.2,,,,2.8,,290,,67,,12.3,10,1009.6,,1019.8,,8,8,23.4,
108,서울,2022-10-07 13:00,16.9,,,,3.5,,290,,66,,12.6,10.4,1009.3,,1019.4,,7,7,24.7,
108,서울,2022-10-07 14:00,17.3,,,,3.2,,290,,62,,12.2,9.9,1008.9,,1019,,5,5,23.6,
108,서울,2022-10-07 15:00,18.3,,,,3.2,,290,,58,,12.1,9.8,1008.6,,1018.6,,3,3,25.4,
108,서울,2022-10-07 16:00,18.2,,,,3.3,,290,,58,,12,9.7,1008.7,,1018.7,,2,2,21.3,
108,서울,2022-10-07 17:00,18.3,,,,3.4,,320,,56,,11.7,9.3,1008.8,,1018.8,,1,1,18,
108,서울,2022-10-07 18:00,16.7,,,,3.3,,320,,62,,11.7,9.3,1009.4,,1019.5,,1,1,15.2,
108,서울,2022-10-07 19:00,15.5,,,,2.3,,320,,52,,9.1,5.6,1010.5,,1020.7,,0,0,13.6,
108,서울,2022-10-07 20:00,15,,,,3.1,,320,,50,,8.5,4.6,1011.6,,1021.9,,5,5,13.1,
108,서울,2022-10-07 21:00,14.1,,,,.5,,250,,54,,8.7,4.9,1012.4,,1022.7,,1,1,12.2,
108,서울,2022-10-07 22:00,13.1,,,,.9,,340,,64,,9.6,6.4,1012.6,,1022.9,,0,0,11.5,
108,서울,2022-10-07 23:00,12.3,,,,2.2,,50,,63,,9,5.4,1013,,1023.4,,0,0,10.9,
108,서울,2022-10-08 00:00,12,,,,2.6,,50,,68,,9.5,6.2,1013.2,,1023.6,,0,0,10.5,
108,서울,2022-10-08 01:00,12,,,,2.7,,50,,74,,10.4,7.5,1013.6,,1024,,0,0,10.4,
108,서울,2022-10-08 02:00,12,,,,3.5,,50,,77,,10.7,8,1013.6,,1024,,5,0,10.4,
108,서울,2022-10-08 03:00,11.9,,,,3.3,,50,,78,,10.8,8.1,1013.7,,1024.1,,0,0,10.3,
108,서울,2022-10-08 04:00,11.7,,,,2.3,,50,,80,,10.9,8.3,1013.6,,1024,,6,6,10.4,
108,서울,2022-10-08 05:00,11.4,,,,2.5,,50,,80,,10.7,8,1013.8,,1024.2,,3,3,10.1,
108,서울,2022-10-08 06:00,11.2,,,,2.8,,50,,82,,10.9,8.2,1014.3,,1024.7,,4,4,10,
108,서울,2022-10-08 07:00,11.2,,,,2.3,,70,,81,,10.7,8,1014.5,,1024.9,,4,4,10.3,
108,서울,2022-10-08 08:00,12.4,,,,2.5,,50,,79,,11.3,8.8,1014.9,,1025.3,,2,2,11.2,
108,서울,2022-10-08 09:00,14.6,,,,3.4,,70,,70,,11.6,9.1,1015.3,,1025.6,,3,3,17.2,
108,서울,2022-10-08 10:00,16.3,,,,2.5,,50,,65,,11.9,9.6,1015.3,,1025.5,,1,1,24,
108,서울,2022-10-08 11:00,17.8,,,,1.8,,90,,59,,11.9,9.6,1015,,1025.1,,2,2,27.5,
108,서울,2022-10-08 12:00,18.9,,,,2.2,,140,,55,,11.9,9.6,1014.4,,1024.5,,2,2,29.8,
108,서울,2022-10-08 13:00,18.7,,,,2.3,,50,,55,,11.8,9.4,1013.7,,1023.8,,3,3,23.7,
108,서울,2022-10-08 14:00,20.5,,,,1.9,,90,,47,,11.2,8.7,1012.9,,1022.9,,3,3,29.5,
108,서울,2022-10-08 15:00,21.4,,,,1.9,,140,,43,,10.9,8.2,1012.3,,1022.3,,3,3,28.9,
108,서울,2022-10-08 16:00,20.9,,,,3.2,,50,,46,,11.3,8.8,1011.9,,1021.9,,2,2,24.5,
108,서울,2022-10-08 17:00,19.6,,,,2,,90,,50,,11.3,8.8,1011.4,,1021.4,,1,1,19.2,
108,서울,2022-10-08 18:00,18.7,,,,1.8,,70,,50,,10.7,8,1011.1,,1021.1,,1,0,16.3,
108,서울,2022-10-08 19:00,17.2,,,,2.2,,20,,56,,10.9,8.3,1012.2,,1022.3,,5,0,14.6,
108,서울,2022-10-08 20:00,16,,,,1.9,,20,,63,,11.4,8.9,1012.6,,1022.8,,5,0,13.7,
108,서울,2022-10-08 21:00,15.4,,,,1.6,,70,,65,,11.3,8.8,1013,,1023.2,,2,2,13.1,
108,서울,2022-10-08 22:00,15.1,,,,2.5,,50,,69,,11.8,9.4,1013.3,,1023.6,,7,0,13,
108,서울,2022-10-08 23:00,14.6,,,,2.7,,50,,72,,11.9,9.6,1013.4,,1023.6,,8,1,12.9,
108,서울,2022-10-09 00:00,14.3,,,,2.3,,50,,74,,12,9.7,1013,,1023.3,,8,0,13,
108,서울,2022-10-09 01:00,14.3,,,,1.6,,90,,73,,11.9,9.5,1012.9,,1023.1,,10,9,13.1,
108,서울,2022-10-09 02:00,14.4,,,,2.9,,70,,71,,11.6,9.2,1012.5,,1022.7,,10,3,12.8,
108,서울,2022-10-09 03:00,14.3,,,,2.8,,70,,70,,11.3,8.8,1012,,1022.2,,8,0,12.8,
108,서울,2022-10-09 04:00,13.9,,,,2.3,,50,,72,,11.4,8.9,1011.5,,1021.8,,10,1,13.1,
108,서울,2022-10-09 05:00,14.1,,,,2.6,,50,,72,,11.6,9.1,1011,,1021.2,,10,4,13.2,
108,서울,2022-10-09 06:00,14,,,,2.4,,50,,72,,11.5,9,1010.9,,1021.1,,10,3,12.9,
108,서울,2022-10-09 07:00,14,,,,3.1,,50,,71,,11.3,8.8,1010.4,,1020.6,,10,5,13.1,
108,서울,2022-10-09 08:00,14,,,,2,,70,,71,,11.3,8.8,1010.3,,1020.5,,10,6,13.6,
108,서울,2022-10-09 09:00,14,,.3,,2,,110,,76,,12.1,9.8,1010.4,,1020.6,,10,6,15.5,
108,서울,2022-10-09 10:00,14.2,,0,,1.5,,110,,76,,12.3,10,1009.9,,1020.1,,10,5,15.9,
108,서울,2022-10-09 11:00,14,,.3,,2,,110,,82,,13,10.9,1009.4,,1019.6,,10,7,16,
108,서울,2022-10-09 12:00,13.7,,1.3,,2.1,,110,,89,,13.9,11.9,1008.6,,1018.8,,10,6,16,
108,서울,2022-10-09 13:00,13.8,,1.6,,1.2,,90,,90,,14.1,12.1,1007.8,,1018,,10,6,16,
108,서울,2022-10-09 14:00,13.6,,2.3,,1.6,,110,,93,,14.4,12.4,1006.6,,1016.8,,10,8,15.5,
108,서울,2022-10-09 15:00,13.6,,2.9,,1.6,,140,,95,,14.8,12.8,1005.6,,1015.8,,10,8,15.1,
108,서울,2022-10-09 16:00,13.6,,2.8,,1.6,,140,,96,,14.9,12.9,1004.8,,1015,,10,8,14.9,
108,서울,2022-10-09 17:00,13.6,,.9,,1.3,,90,,95,,14.8,12.8,1003.6,,1013.8,,10,6,14.9,
108,서울,2022-10-09 18:00,13.5,,1.6,,2.6,,160,,97,,15,13,1003.2,,1013.4,,10,8,14.3,
108,서울,2022-10-09 19:00,13,,3.8,,4.6,,230,,96,,14.3,12.3,1003.2,,1013.4,,10,8,13.7,
108,서울,2022-10-09 20:00,11.1,,1.5,,4.2,,270,,94,,12.4,10.1,1003.9,,1014.2,,10,8,12.3,
108,서울,2022-10-09 21:00,11,,1.1,,1.7,,200,,94,,12.3,10,1004,,1014.3,,10,8,12.3,
108,서울,2022-10-09 22:00,10.8,,0,,1.5,,270,,93,,12,9.7,1003.9,,1014.2,,8,3,11.9,
108,서울,2022-10-09 23:00,10.9,,0,,.9,,230,,91,,11.8,9.4,1003.9,,1014.2,,8,6,12.3,
108,서울,2022-10-10 00:00,10.9,,0,,1.1,,230,,93,,12.1,9.8,1003.7,,1014,,2,2,11.4,
108,서울,2022-10-10 01:00,10.9,,0,,2.9,,250,,89,,11.6,9.1,1003.3,,1013.6,,10,8,11.2,
108,서울,2022-10-10 02:00,10.6,,0,,3.2,,270,,86,,10.9,8.3,1003.3,,1013.6,,1,1,10.4,
108,서울,2022-10-10 03:00,10.2,,,9,2.8,,270,,85,,10.5,7.7,1002.9,,1013.3,,4,4,9.8,
108,서울,2022-10-10 04:00,10.1,,,9,2.9,,270,,78,,9.6,6.4,1002.5,,1012.9,,8,8,10.2,
108,서울,2022-10-10 05:00,10.1,,,9,3.6,,250,,77,,9.5,6.2,1002.7,,1013.1,,8,8,10.2,
108,서울,2022-10-10 06:00,9.9,,,9,4.3,,270,,77,,9.3,6,1003.1,,1013.5,,7,7,9.6,
108,서울,2022-10-10 07:00,9.4,,,9,3,,270,,74,,8.7,4.9,1003.4,,1013.8,,5,5,9.5,
108,서울,2022-10-10 08:00,9.3,,,9,4.5,,270,,73,,8.5,4.6,1004.2,,1014.6,,7,7,10.4,
108,서울,2022-10-10 09:00,9.7,,,9,4.1,,270,,70,,8.4,4.4,1004.7,,1015.1,,8,8,13.1,
108,서울,2022-10-10 10:00,10.1,,,9,3.9,,270,,67,,8.2,4.2,1004.3,,1014.7,,5,5,17.6,
108,서울,2022-10-10 11:00,11,,,9,3.1,,250,,63,,8.2,4.2,1004.1,,1014.4,,9,6,17.3,
108,서울,2022-10-10 12:00,11.3,,,9,3.8,,250,,63,,8.4,4.5,1003.1,,1013.4,,8,8,18.4,
108,서울,2022-10-10 13:00,10.6,,0,,3,,250,,73,,9.3,5.9,1002.4,,1012.7,,8,6,17.2,
108,서울,2022-10-10 14:00,11.3,,0,,5.1,,270,,64,,8.5,4.7,1001.7,,1012,,8,8,15.2,
108,서울,2022-10-10 15:00,11.7,,0,,4.6,,250,,65,,8.9,5.3,1001.1,,1011.4,,8,5,15.6,
108,서울,2022-10-10 16:00,9.9,,0,,3.1,,250,,79,,9.6,6.4,1001.4,,1011.8,,9,7,14.2,
108,서울,2022-10-10 17:00,10.2,,,9,4.1,,270,,70,,8.7,4.9,1001.4,,1011.7,,9,7,11.9,
108,서울,2022-10-10 18:00,9.4,,0,,5.6,,270,,71,,8.3,4.3,1001.8,,1012.1,,6,6,9.3,
108,서울,2022-10-10 19:00,8.7,,,9,2.8,,250,,73,,8.2,4.1,1002.7,,1013.1,,7,3,8.5,
108,서울,2022-10-10 20:00,8.4,,,9,3.7,,270,,73,,8,3.8,1003.6,,1014,,2,2,8.8,
108,서울,2022-10-10 21:00,8.2,,0,,2.9,,250,,78,,8.4,4.5,1004.2,,1014.6,,9,9,9.1,
108,서울,2022-10-10 22:00,8.4,,,9,3.7,,270,,77,,8.4,4.5,1004.7,,1015.1,,9,7,9.2,
108,서울,2022-10-10 23:00,8.5,,,9,3,,270,,79,,8.7,5,1005.5,,1015.9,,4,4,9.2,
108,서울,2022-10-11 00:00,8.5,,,9,4.1,,290,,74,,8.2,4.1,1006.3,,1016.7,,9,9,8.8,
108,서울,2022-10-11 01:00,7.9,,,,2.6,,290,,76,,8.1,3.9,1006.6,,1017.1,,1,1,7.9,
108,서울,2022-10-11 02:00,7.6,,,,2.8,,270,,79,,8.2,4.1,1007.3,,1017.8,,0,0,7.9,
108,서울,2022-10-11 03:00,7.4,,,,1.5,,230,,80,,8.2,4.1,1007.7,,1018.2,,8,8,8,
108,서울,2022-10-11 04:00,7.6,,,,1.8,,270,,80,,8.3,4.3,1008.2,,1018.7,,9,9,8.6,
108,서울,2022-10-11 05:00,7.8,,,,2.4,,270,,79,,8.3,4.3,1009,,1019.5,,7,7,8.3,
108,서울,2022-10-11 06:00,7.8,,,,1.7,,270,,79,,8.3,4.3,1010,,1020.5,,8,8,8.6,
108,서울,2022-10-11 07:00,7.6,,,,1.4,,320,,82,,8.5,4.7,1010.5,,1021,,3,3,8,
108,서울,2022-10-11 08:00,7.7,,,,2.4,,320,,82,,8.6,4.8,1011.2,,1021.7,,1,1,8.3,
108,서울,2022-10-11 09:00,9,,,,3,,290,,76,,8.7,4.9,1011.8,,1022.3,,1,1,14.7,
108,서울,2022-10-11 10:00,10.7,,,,1.7,,320,,70,,9,5.4,1012.1,,1022.5,,1,1,20.5,
108,서울,2022-10-11 11:00,12.3,,,,2.8,,270,,66,,9.4,6.1,1011.9,,1022.2,,0,0,23.7,
108,서울,2022-10-11 12:00,13.2,,,,3.1,,290,,61,,9.2,5.8,1011.6,,1021.9,,0,0,25.8,
108,서울,2022-10-11 13:00,15,,,,2.7,,270,,58,,9.8,6.7,1011.1,,1021.4,,0,0,26.5,
108,서울,2022-10-11 14:00,15.5,,,,3.1,,290,,57,,10,7,1010.6,,1020.8,,0,0,25.7,
108,서울,2022-10-11 15:00,16.3,,,,2.7,,290,,54,,9.9,6.9,1010.6,,1020.8,,0,0,23.8,
108,서울,2022-10-11 16:00,16.1,,,,2.6,,290,,53,,9.7,6.5,1010.7,,1020.9,,0,0,19.5,
108,서울,2022-10-11 17:00,15.9,,,,3.1,,290,,53,,9.5,6.3,1010.7,,1020.9,,0,0,15.2,
108,서울,2022-10-11 18:00,14.4,,,,1.7,,270,,54,,8.8,5.1,1011.2,,1021.4,,0,0,12.5,
108,서울,2022-10-11 19:00,13.3,,,,1.1,,320,,57,,8.7,4.9,1011.9,,1022.2,,0,0,11,
108,서울,2022-10-11 20:00,12.2,,,,1,,290,,67,,9.5,6.2,1012.6,,1023,,0,0,10,
108,서울,2022-10-11 21:00,11.5,,,,1.8,,290,,72,,9.7,6.6,1013.3,,1023.7,,0,0,9.4,
108,서울,2022-10-11 22:00,10.7,,,,1.7,,200,,68,,8.7,5,1013.9,,1024.3,,0,0,8.9,
108,서울,2022-10-11 23:00,10,,,,1,,270,,72,,8.8,5.1,1014.2,,1024.7,,0,0,8.4,
108,서울,2022-10-12 00:00,9.5,,,,1.1,,270,,77,,9.1,5.6,1014.2,,1024.7,,0,0,8,
108,서울,2022-10-12 01:00,9,,,,.9,,340,,80,,9.2,5.7,1014.3,,1024.8,,0,0,7.8,
108,서울,2022-10-12 02:00,8.5,,,,1.2,,50,,80,,8.8,5.2,1014.8,,1025.3,,0,0,7.3,
108,서울,2022-10-12 03:00,8,,,,1.8,,20,,81,,8.7,4.9,1015,,1025.5,,0,0,7,
108,서울,2022-10-12 04:00,7.7,,,,2,,360,,85,,8.9,5.3,1015.1,,1025.7,,0,0,6.8,
108,서울,2022-10-12 05:00,7.5,,,,1.8,,20,,88,,9.1,5.6,1015.3,,1025.9,,0,0,6.7,
108,서울,2022-10-12 06:00,6.8,,,,2,,50,,89,,8.8,5.1,1015.5,,1026.1,,0,0,6.3,
108,서울,2022-10-12 07:00,6.6,,,,2,,50,,91,,8.8,5.2,1015.9,,1026.5,,0,0,6.3,
108,서울,2022-10-12 08:00,7.9,,,,.9,,70,,92,,9.7,6.6,1016.6,,1027.2,,0,0,7.6,
108,서울,2022-10-12 09:00,10.8,,,,3.1,,50,,79,,10.2,7.2,1017.1,,1027.6,,0,0,14.9,
108,서울,2022-10-12 10:00,13,,,,1.9,,70,,70,,10.4,7.6,1017.3,,1027.7,,0,0,20.9,
108,서울,2022-10-12 11:00,15.3,,,,2.6,,90,,60,,10.4,7.5,1017,,1027.3,,0,0,25,
108,서울,2022-10-12 12:00,16.5,,,,3.3,,50,,53,,9.9,6.8,1017,,1027.2,,0,0,26.9,
108,서울,2022-10-12 13:00,18.5,,,,2.1,,110,,51,,10.8,8.1,1016.3,,1026.4,,0,0,27.5,
108,서울,2022-10-12 14:00,19.6,,,,3,,140,,48,,10.9,8.2,1015.7,,1025.7,,0,0,27,
108,서울,2022-10-12 15:00,20.4,,,,2.7,,110,,45,,10.7,8,1015.3,,1025.4,,0,0,25.5,
108,서울,2022-10-12 16:00,20.5,,,,2.6,,140,,45,,10.8,8.1,1015.5,,1025.6,,0,0,21.5,
108,서울,2022-10-12 17:00,20,,,,2.1,,140,,47,,10.9,8.3,1015.4,,1025.5,,0,0,17.4,
108,서울,2022-10-12 18:00,18.4,,,,1.3,,360,,51,,10.7,8,1015.5,,1025.6,,0,0,14.8,
108,서울,2022-10-12 19:00,16.5,,,,1.2,,340,,64,,11.9,9.6,1016,,1026.2,,0,0,13.1,
